What if a customer wants to cancel the payment?,"If the customer wants to cancel the payment, all they have to do is send DIRECT MESSAGE(DM) #cancelpay @beneficiary optional: last two digits of coupon code
"
What is a Direct Message?,"Direct Messages are private messages sent from one Twitter user to other Twitter users. You can use Direct Messages for one-on-one private conversations, or between groups of users

One-on-one Messages:
Hence, the moment you follow @icicibank, we follow you back instantly and you can start sending Direct Message( DM) to us for transactions.

To start direct messaging, click on the message icon on your screen.
You can only send Direct Messages to users who follow you.
You can receive Messages from any user that you follow.
"
How can I view my last transactions with a tweet?,"Send a Direct Message(DM) in the following format: #itran
"
Is inter-bank transfer allowed ? Is there any limit for the amount of transactions?,"YES Customer can do transfer to anyone having a Twitter account. Limit -Yes, you can transfer up to Rs. 5,000 per transaction. Also, there is a daily limit of Rs. 10,000.
"
How can you send money using icicibankpay?,"To transfer funds using your Twitter Account, send a Direct Message (DM) to @icicibank in the following format: #Pay Receiver's Twitter Account Amount

You will get a 4 digit passcode via SMS from ICICI Bank which you will need to share with the receiver for redemption. The receiver will receive a tweet with a coupon code on his timeline that you have sent money to him. The receiver has to authenticate his Twitter User ID and password and use this 4 digit passcode to redeem money sent. This 2 factor authentication parameter ensures safe and secure transaction.
"
How can I register for icicibankpay to start banking using Twitter?,"You can register in 4 simple steps:
Follow ICICI Bank Twitter Account - @icicibank. If you are already following @icicibank, then please UNFOLLOW and then FOLLOW @icicibank again. We will follow you instanteously.
Send Direct Message in the following format: #reg Your registered mobile number with ICICI Bank
Get OTP on your registered mobile number
Send a Direct Message(DM) with the OTP you received from @icicibank, in the following format: #regotp OTP
"
What are the banking transactions that I can do using Twitter?,"You can now do both Financial and Non-Financial Transactions using Twitter. In Financial Transactions you can do Funds Transfer and Prepaid Mobile Recharge. In Non-Financial transactions you can check balance and view your last 3 transactions using just your Twitter Account
"
How can I check account balance using Twitter ?,"Send a Direct Message(DM) to @icicibank in the following format : #ibal
"
"I have not received passcode for redemption of voucher, what should I do?","You would have to call the sender and request for the passcode. The Sender needs to Send a Direct Message(DM) to @icicibank in the following format: #sendcode Voucher ID
"
Can a new account opening process be done through Twitter ?,"Currently, Twitter is not available for opening of new accounts.
"
How can receiver redeem money sent using icicibankpay?,"To transfer funds using your Twitter Account, send a Direct Message(DM) to @icicibank in the following format: #Pay Receiver's Twitter Account Amount

The receiver will receive a tweet with a coupon code on his timeline that you have sent money to him.

On clicking on the link given on the Tweet, the receiver will be redirected to the redemption page. On this page the receiver will need to first authenticate his/her Twitter ID and password, provide account details and the 4 digit passcode which you will share with him/her to redeem the voucher and collect the money.
"
How do I delink my ICICI bank account from my Twitter Account?,"You can delink by simply unfollowing ICICI Bank Twitter Account
"
Can I transfer money to anybody using my Twitter account?,"Yes you can transfer money to anybody with a valid bank account in India, both the sender and the beneficiary have to be registered on Twitter
"
"For transferring funds to third party, how will a customer register a new beneficiary on Twitter or on I-banking?","Customer can send money to anyone having a Twitter account and a bank account .There is no need to register a Beneficiary.
"
Is there any limit of the amount that can be transferred using Twitter Banking?,"Yes, you can transfer up to Rs. 5,000 per transaction. Also, there is a daily limit of Rs. 10,000.
"
How safe is Twitter Banking? Will it have privacy?,"Since the messages are Direct Message(DIRECT MESSAGE(DM))s between you and ICICI Bank the security is not compromised. At ICICI Bank, safety is our first priority. The entire communication between your Twitter account and the ICICI Bank’s account is carried out through private structured messages using secured channels to ensure safety and privacy of not only your Bank but also your Twitter Account. Payments on Twitter is a safe and secure mode of banking with a two-factor authentication – for both registration and funds transfer.
"
How can I recharge my prepaid mobile or DTH?,"To recharge prepaid mobile:

Send a Direct Message(DM) #GenOTP to @icicibank to receive OTP on registered mobile
Next send Direct Message(DM) #TopUp 10-digit mobile OperatorCode Amount OTP Example: #TopUp 1234567890 Airtel 10 111111
To know operator code for mobile recharge: Send #operatorcode
Send a Direct Message(DM) #GenOTP to @icicibank to receive OTP on registered mobile
Next send Direct Message(DM) #TopUp 10-digit mobile OperatorCode Amount OTP Example: #TopUp 1234567890 Airtel 10 111111
To know operator code for mobile recharge: Send #operatorcode
To recharge DTH:

Send Direct Message(DM) #GenOTP to @icicibank to receive OTP on registered mobile
Next send Direct Message(DM) #DTH DTH A/c no. OperatorCode Amount OTP Example: #DTH 1234567890 TATASKY 200 111111
To know operator code for DTH recharge: Send #operatorcode
Send Direct Message(DM) #GenOTP to @icicibank to receive OTP on registered mobile
Next send Direct Message(DM) #DTH DTH A/c no. OperatorCode Amount OTP Example: #DTH 1234567890 TATASKY 200 111111
To know operator code for DTH recharge: Send #operatorcode
"
What are the requirements for doing Twitter banking using icicibankpay? Does one need to open another account separately?,"Any Customer having ICICI Bank Savings account and Registered Mobile number with a Twitter Account can do any financial or non financial transactions.
"
"What if a customer has multiple Twitter accounts, can he register both the accounts with the bank?","Customers with multiple Twitter accounts can use any one of the accounts and will be able to register with any one of the accounts.
"
Can I cancel a Coupon that I generated?,"Yes you can! Send a Direct Message(DM) to @icicibank in the following format:  #cancelpay Receiver's Twitter account
"
"Who can send and receive money over Twitter? Can minors, NRIs, Current account holders also do Twitter Banking? How does it work?","We have launched this service for Resident Customers having ICICI Bank Savings account. Customer can send money over Twitter and anyone who has a Bank account in India can receive the money. This service has not been offered to NRI / Minor /Current account holders. However, if a minor has a Savings Account with a registered mobile number, he can transact on Twitter.
"
What is Pay any Visa Credit Card service?,"'Pay Any Visa Credit Card' is a service that allows you to transfer funds to any Visa credit card in India from your ICICI Bank Account. The maximum amount of transaction limit is â‚¹1,00,000.00.
You may see the detailed process of transfer online at www.icicibank.com > Internet Banking (Bottom of the page) > Services Offered > Pay Any Visa Credit Card.
Note: 'Pay any Visa Credit Card' service is non-chargeable.
The service allows you to either transfer funds or you can schedule a transfer for a future date. If you schedule the payment for a future date, it will be processed only on the date mentioned by you (subject to availability of funds in your account).
"
Can I pay my credit card bills using Pay any Visa Credit Card?,"Yes, you can pay your credit card bills (as long as it's a Visa card) using Pay any Visa Credit Card. Just enter the card number that you wish to make payments for, in the beneficiary card details.
"
What details do I need to know about the beneficiary to use the service?,"You only need to know the beneficiary's 16 digit card number and beneficiary name.
"
How do I transfer funds by Pay any Visa Credit Card?,"You may  transfer funds by ‘Pay any Visa Credit Card’ through any of the following channels:
Internet Banking:Login to Internet Banking > Payments & Transfers > Bill payments > Credit Card Bills > Other Bank Visa Credit Cards
In ‘Other Bank Visa Credit Card' screen, first register the beneficiary (one time registration) by entering the Visa card number and name of the beneficiary. Then make the payment to the beneficiary by entering the amount and selecting the beneficiary.
iMobile app: Login to ICICI Bank iMobile app > Bill Payment & Reminders > Add biller > Category → Credit Cards > Biller Name → Visa Credit Cards –Non ICICI (Pay Any Visa Credit Card)
"
How to access the Pay to Visa Credit Card service to transfer funds?,"To access this service, just log on to ICICIBank.com. Click on the 'Bank' tab in top left and then click on the Pay any Visa Credit Card'
"
Is there any per day limit to transfer funds?,"On any given day the individual as well as the total fund transfers which can carry out in any of the three categories of
cannot exceed Rs. 1 lac a Resident Indian customer and Rs. 2 lac for NRI customer.There will also be a transaction limit of Rs 1,00,000 per transaction for Pay any Credit Card.
Transfer Funds to any ICICI Bank Account (apart from own linked account)
Transfer Funds to any Non ICICI Bank Account
Pay any Credit Card
"
How to do Payee Registration Confirmation?,"To confirm a Payee please follow the steps mentioned below:

You will receive a Unique Registration Number (URN) by sms in the next 15 minutes.

*URN - Unique Registration Number
If you don't receive the URN, please make a request by sending URN < space> < payee nickname> as an SMS to 5676766 or 9837142424. (Not applicable for Account to Card transfer) Number.Note:
NRI customers wanting to know how to register for Mobile Banking, please click here
For resident customers, you can add a Payee only if you are registered for Mobile Banking.
To add/update your mobile number, please visit your nearest ICICI Bank branch.
NRI Customers can call Customer Care to confirm the addition of the Payee.
"
Why am I being asked to enter 3 Digits from my ICICI Bank ATM/Debit Card?,"In order to successfully complete the transaction, after entering your transaction password you will need to provide three random digits from your ICICI Bank Debit / ATM Card Number. This will be required after entering transaction password.
"
How long does it take to credit funds to the beneficiary?,"Amount will be credited to beneficiary Credit Card within 48 to 72 working hours. In case of failure if amount is not credited, it will be credited back to your Saving Account within 4 working days.
"
What is schedule payment?,"The service allows you to either transfer funds immediately (within 96 - 120 hours) or you can schedule a transfer for a future date. If you schedule the payment for a future date it will be processed only on the date mentioned by you (subject to availability of funds in your account).
"
Is Payee Registration required?,"Your Payee Registration Request gets accepted after you enter Payee Details and remains in ""Pending Confirmation"" status. You can transfer funds to the payee after you have ""confirmed"" the Payee. Please note that you need to confirm the Payee registration within 15 days from the date of registration failing which your Payee Registration is canceled.
"
Will I be charged for using the facility?,"For payment to any credit card, no fee will be charged.
"
What are the main benefits of Pay any Visa Credit Card?,"Main Benefits
Speed - This facility ensures that the funds are transferred to the beneficiary account within 3 working days. This is much faster compared to the time required in sending a draft/cheque and encashing it.
Convenience - Just log on to the ICICIBank.com and you can transfer the funds anywhere in India. No need to visit the bank branch and search for a courier.
Reach - The funds can be transferred to the beneficiary anywhere in India as long as he holds a Visa card. Beneficiary need not be present physically to receive the payment.
Bill Payment - You can easily pay the credit card bill using this facility.
"
What is a Payee Alert?,"Payee Alert is a SMS which will be sent to you on your Registered Mobile number after you enter the Payee Details for Payee Registration. Payee Alert will have Unique Registration Number.
"
Can the transfer once initiated be modified/stopped?,"No, If the transfer has been initiated in the current date, then neither can it be stopped nor can the beneficiary details or transfer amount be changed. This can be done only for the scheduled transfer later.
"
Where can I transfer funds using Pay Any Visa Credit Card?,"You can transfer funds to any VISA credit card across India.
"
Do I need to register for this service?,"No, you don't need to register to use the service. You will only need to register the beneficiary Online.
"
Why is Payee Registration Confirmation required?,"Customer security is the main concern at ICICI Bank. To improve security of your transaction, ICICI Bank has introduced Payee Registration confirmation. Customer is required to confirm the Payee Registration through alternate channel other than Internet.
"
I have got my Internet Banking User ID and Password; tell me what do I do?,"You can login with your Internet Banking User ID and Password. When you login for the first time you will get a screen, which will prompt you to change the Password. If you have been successful in changing your password, remember to login with the changed password. You will now come to the login home page, which is also called the My overview page.
It specifies your identity and informs you the last time you logged on to the site You will view the default widget on the home page (Overview of your relationship , short cut , calender , rewards etc)
You also get to see the mails that you may have received from your Account Manager and other alerts as specified by you.
On this page there is an overview of all the relationships that you have linked your Internet Banking User ID with. It can be Bank Account(s), Credit Card and Demat Account(s) , Insurance. The top navigational bar displays Overview , My accounts , Payments & Transfers , Investment & Insurance , Exclusive offerings & Customer Service.
"
Can I know the status on credit card payments?,"Yes, there is an option called View Last Credit received in Internet Banking Account, which will help you with this requirement of yours.
Please login to your Internet Banking Account > My Accounts> Credit Cards> View Last Credit Received.
It will show you the following details:
Last payment received date
Last payment amount
Payment due date
Next statement date
"
How do I register a new biller in Internet Banking?,"To register a biller, please follow the below mentioned steps:
Login to Internet Banking with your User ID and Password > Payments & Transfer > Manage Billers > Select the Biller you wish to register for and click 'Add to List'. You will see a screen that asks you for certain details, fill in the details and click 'Add to List'. A message is generated saying 'Addition to Personal Payee List Successful'.
Once you give an OK to this message the Biller is added to your list.

"
How do I delete a Registered Biller in Internet Banking?,"To delete a biller on Internet Banking, please follow the below steps:
• Login to your Internet Banking Account• Go to 'Payments & Transfer'• Click the link 'Manage Billers'• Select 'My Registered Billers'• Select the biller and you can delete the biller by clicking on the 'Remove Biller' option.
For billers who are in presentment mode, you will not be able to delete the biller if your bills are in 'Pending', 'Waiting for acceptance' or 'Rejected' status.
"
Can I have only one User ID for all ICICI Bank relationships?,"Yes, you can link all your ICICI Bank accounts and Credit Cards and Demat Accounts to one Internet Banking User ID. However there are certain rules for linking joint accounts.
To link 2 accounts to one User ID, it is mandatory that the Date of Birth, Name and communication address are identical in both the accounts.
Incase of joint accounts, the primary account holder details should match with the ICICI Bank Account to which it is being linked to.
"
What are the different biller categories?,"There are 3 categories of billers available:Presentment type: For these billers the bills are presented on www.icicibank.com and you can login and view your bill online. Once you register for a presentment type biller your details are sent to the biller and whenever your bill is generated (which would be the next billing cycle from your registration date), it is presented on www.icicibank.com from you to make the payment.Payments to such billers cannot be made immediately after registering for them, it usually takes 3-4 weeks after the date of registration for your bill to be presented online.Payment type: For these billers you can make the payments immediately after registering for them. The bills for these billers are not presented online and you can choose to pay any amount as desired by you.Hot payment type: For these billers you need to go to their web site for making the payments. These bills cannot be paid by logging on to www.icicibank.com.
You will continue to receive bills in the physical form, from the Biller in the same manner as received by you currently.
Shopping Mall type: For these billers you will have to go to the Shops (Biller) web site for making the payments. These bills cannot be paid by first logging on to www.icicibank.com.
"
Can I Pay my bills on the due date?,
What are the transactions that I can do online?,"You can
Check the Balance in your account
View/Download mini and detailed statement
Check transaction history
Transfer funds between your own ICICI Bank A/cs
Transfer funds to any ICICI Bank A/cs
Transfer funds to any Non-ICICI Bank A/c (Using NEFT , RTGS and IMPS facility) You can view pending transfers(if any) and also see all the past transactions that you have done using ICICI Bank Funds Transfer
Open recurring deposit and I_wish deposits , Fixed Deposit You can view pending transfers(if any) and also see all the past transactions that you have done using ICICI Bank Funds Transfer
Credit card
View current and past statement
Service requests like auto debit, dial a draft etc.
Demat
View your transaction and holding statement
Bill Payment
Use your ICICI Bank Account or ICICI Credit Card to pay your Utility bills , Credit card bills , telecom bills , SIP and insurance bills from the comfort of your home.
Recharge your Mobile and DTH connection online
Online Shopping using Using ICICI NET Banking payment gateway
"
I want to know more about Funds Transfer,"1. Ahmedabad
9. Kanpur
2. Banglore
10. Kolkatta
3. Bhubaneshwar
11. Mumbai
4. Chandigarh
12. Nagpur
5. Chennai
13. New Delhi
6. Guwahati
14. Patna
7. Hyderabad
15. Trivandrum
8. Jaipur
Funds Transfer (eCheques) between my own a/c's You can transfer funds to your own linked a/c's instantaneously or you can even schedule the transfer for a future date.
Funds Transfer (eCheques) to a third party a/c in ICICI Bank For doing a third party transfer in ICICI Bank, you will have to register the payee. On entering the payees complete A/c number you will get an online confirmation.Once the payee is registered you can transfer funds instantaneously.
Funds Transfer (eCheques) to an account in any Bank across 15 cities Using ICICI Bank Funds Transfer (eCheques) you can also transfer funds to any account in a bank other than ICICI Bank. This will again require the payee to be registered.This takes around 3 working days to get funds credited to the payee account.This facility is currently available for 15 cities:
"
How many passwords do I have for Internet Banking?,"You have only one password for Internet Banking i.e. Login password. The login password, as the name suggests is required to login to your Internet Banking account.
"
"If I am an individual and hold an ICICI Bank Current A/c as well as an ICICI Bank Savings Account/ Credit Card/ Demat Account, can I link these relationships to the same Internet Banking User ID?","Yes, if you are an individual and hold an ICICI Bank Current A/c in your own name, you can link the same to your ICICI Bank Savings Account/ Credit Card/ Demat Account under the same User ID.
Please click here for further details.
"
What are the advantages of doing an online Funds Transfer (eCheques)?,"Let us take a look at the comparison table for a better understanding.(for Inter A/c transfer)

"
How do I enable my ICICI Bank relationships on www.icicibank.com?,"If you have only one bank account, the User ID and password you get will enable you to view and transact on your bank account.
If more than one account needs to be linked to the same User ID, please click here "" Link your accounts online "" for a step-by-step guide on linking accounts.
"
What are the different Credit Card service requests that I can make online?,"You can make the following service requests online:
Auto DebitThis is an online facility for setting standing instructions for auto debit on your credit card.
Add-on-cardYou can submit an online request for a non-photo add-on-card.
Dial a draftYou can request for demand draft online. This would be shipped to your current mailing address of the credit card within 4 working days of submission of request.
Duplicate PIN RequestYou can also request for a duplicate PIN. The PIN will be shipped to you within 7 days of submission of the request at your current mailing address of the chosen credit card within 7 working days of submission of the request.
Replacement/Renewal Card Not Received
Queries Related to EMI-on-Call Facility
"
Can I also know about Credit Card Alerts?,"Yes, you can subscribe for the following alerts through ICICI Bank.com:
You can subscribe to receive these on any one or all of the options below:
Payment due date reminder
Card approaching credit limit.
SMS (please click here for more information ICICI Bank Mobile Banking Alerts)
Credit card Inbox.
E-mail.
"
Tell me more about Credit Card statements that I will be able to see on the site?,"You will be able to see the following details of your statements:
Current StatementThis shows the transactions that are done on the card account after the Last Statement was generated. These transactions will be sent to you in your next credit card statement. Transactions done on replacement and add-on cards are segregated for better understanding. Thus, you need not wait for a statement to check your recent transactions.
Last StatementThis is a replica of the most recent printed statement that has been sent to you. You can thus, make payments by looking at this statement.
Past StatementYou can see your statements as old as 2 years.
"
Can I make a payment after the due date of the bill?,"No, for Billers who are in Presentment mode payment cannot be made after the due date.
"
What are the different Demat service requests can I make online?,"You can make the following requests online:
Request for a Transfer Instruction Booklet.
"
Can I keep a track of the payments made by me?,"Yes, all you need to do is login, go to the Payments and transfers >>> Bill payment >>> Transaction status (On left hand side) and select ""Completed transaction"" this will give you the payments that have been made - Biller wise, for the Billers whom you have registered.
"
Are there any Banking Alerts that I can subscribe for?,"Yes, you can subscribe for any one or all the following:
Click here for more information on ICICI Bank Mobile Banking Alerts.
A/c getting debited
A/c getting credited
Cheque bounce
Salary credit
"
What are the ICICI relationships that I can view/enable online?,"Currently you can enable the following ICICI Bank relationships online:
If you have more than one bank account or other products, you can link all of them to one Internet Banking User ID.
Bank a/c (including Current A/c for individuals)
Credit card
Demat
"
What is ICICI Bank Bill Payment?,"This is a facility to make online payment of your bills like Telephone, Electricity, Mobile, Insurance etc. We have a tie-up with more than 50 billers to help you pay your bills online.
You need to have any of the following:
ICICI Bank A/c
ICICI Bank Credit Card (Select Billers only)
"
What all can I do if my Demat relationship is linked?,"You will be able to do the following:
View your Holding Statement.
View your Transaction Statement.
Check the status of requests placed, iz. Demat Request, Transfer Instruction & Pledge Request.
Check your personal details as in our record.
Check the ISIN of securities.
Check the settlement details like pay-in and pay-out dates of a settlement.
Check your ledger balance.
Request for a Transfer Instruction Booklet.
Details of Bills.
e-Instructions
"
Can I make a part payment for a bill?,"Part payment can be made only for Billers who are in Payment mode.
"
What are the different Banking service requests that I can make online?,"You can make the following requests online:
Apply for a Credit Card
Apply for a Debit Card
Order a new cheque book
Stop cheque request
Cheque status inquiry
Intimation for loss of ATM Card
Open Fixed Deposit
Open a Recurring Deposit
Apply for a Value Added Savings Account
Apply for Phone Banking
"
Do I have to fill in a separate registration form for ICICI Bank Bill Payment?,"No, you don't have to fill in any registration forms for this service. It is available to all the ICICI Bank account and ICICI Bank Credit Card holders.
You need to have ICICI Bank Internet Banking User ID and Password.
All you need to do is register online, the particular Biller, to whom you wish to make a payment.
"
What is Quick Checkout?,"Quick Checkout option is available on merchant website to allow the customer to ease transaction time and enable faster transactions. Once a customer registers for Quick Checkout feature, subsequent customer transactions will be processed with optimum authentication details.
"
How to register for Quick Checkout?,"Once you are on the payment page of the merchant website, you will have to sign up once for ICICI Bank Quick Checkout process and complete the authentication process. The account number selected during the course of registration would be the default account number for all future payments through Quick Checkout option on that merchant website.
"
"After Quick Checkout registration, next time when I do another transaction on Net Banking on the same merchant website? Do I have to register again?","No. You do not have to register again, you can seamlessly transact with optimum authentication.
"
How do I disable the Quick Checkout registration?,"You can enable the functionality anytime again at a later date. Please follow the below steps for enabling again:
You will have to login to ICICI Bank with your Internet Banking User ID and password
Select Quick Checkout functionality under My Profile option
Click on update
Select disable option
Complete the authentication process
Select Quick Checkout functionality under My Profile option
Click on update
Select enable
Select the account number to be enabled
Complete the authentication process
"
Is there any charge levied by ICICI Bank for this functionality?,"No, the functionality will not be charged.
"
How do I change/update my default account number for Quick Checkout registration?,"This new account number will be your default account number for all Quick Checkout payments and will supersede previous account number selections across all merchant websites.
You will have to login to ICICI Bank with your Internet Banking User ID and password.
Select Quick Checkout functionality under My Profile option
Click on update
Select enable
Select the account number to be changed
Complete the authentication process
"
"Once I register for Quick Checkout on Merchant A, will the registration be active on all merchant websites?","No, you will have to register for the process individually on all Quick Checkout enabled merchant websites.
"
What happens if I do not register for Quick Checkout?,"You can still do a net banking transaction as per current authentication process. It is optional for a customer to sign up for the functionality.
"
"Once I disable the Quick Checkout registration, can I do a transaction on any merchant website through Net Banking payment channel, including Quick Checkout enabled websites?","Yes, you can transact on any merchant website through Net Banking as per the existing authentication process, including Quick Checkout enabled websites.
"
Where is Quick Checkout tab in the ICICI Bank Internet Banking section?,"You will have to login to ICICI Bank with your Internet Banking User ID and password. You can select My Profile option on the top left side of the dashboard. Alternatively, you can select Customer Service tab and go to My profile.
"
How long will it take for the account number to be updated/changed in case I choose to change?,"The account number will be changed / updated immediately.
"
How many times do I register for Quick Checkout?,"You will have to register once separately with merchants enabled for Quick Checkout.
"
"If I change / update my account number on one merchant website, does it get changed / updated across other merchant websites as well?","Yes, if you register for Quick Checkout functionality on Merchant A, post which you register a different account number on Merchant B, the account number registered on Merchant B will become your default account for all future Quick Checkout payments.
"
What are the features available on the Quick Checkout section on ICICI Bank Internet Banking?,"At the Quick Checkout section, you can do the following:
View your status – If Enabled / Disabled with current account number
Update / Change – The default account number to a new one
Disable – The Quick Checkout functionality
"
What do I do if the Quick Checkout functionality is not visible on the merchant website?,"Please contact the concerned merchant website customer care to enable yourself for this functionality.
"
If I change/ update my default Quick Checkout account number will it get updated across all merchant websites?,"Yes, the changed / updated account number will be your default account number for all Quick Checkout payments and will supersede previous account number selections across all merchant websites.
"
What is Quick Pay?,"Quick Pay is a bill payment service available in iMobile Application where the customer need not register the biller. The customer can pay his bill in simple steps, by selecting the biller from the list, providing bill details and amount, selecting the bank account from which the funds need to be debited and performing grid card authentication.
"
What is Quick Pay for internet banking?,"Quick Pay is ICICI Bank's facility that enables you to pay bills instantly without having to register for it.
"
What is the maximum amount for Quick Pay service?,"You can pay your bill using Quick Pay, for amounts within the iMobile transaction limit of INR 50,000 per day.
"
What is required to use Quick Pay?,"You need an Internet Banking user ID and passwords of ICICI Bank and the physical copy of the bill.
"
How does one use the Quick Pay service?,"You can use the Quick Pay service by performing following steps:


Log in to the iMobile Application
Select 'Bill Pay'
Select 'Quick Pay'
Confirm Disclaimer
Select the biller from the 'List of Billers'
Enter Biller details and the amount for Bill Payment
Select the Bank Account for Debit
Confirm the Quick Pay transaction
Perform Grid Card Authentication
Get a Transaction Receipt with your Payment ID
"
Is there any charge levied by ICICI Bank for this facility?,"There is no charge levied for ICICI Bank's Quick Pay facility.
"
How can I register my complaint for Quick Pay service?,"You can register your complaint for Quick Pay service by calling our 24 hour Customer Care centre.
"
How is Quick Pay different from presentment of bills?,"In Quick Pay, you can view the bill amount online. There is no need to wait for the bill to be presented.
"
What will happen if I enter incorrect consumer details?,"When you submit your (consumer) details, ICICI Bank accepts them for processing. If they include details belonging to a biller in the table given above, the bill will be presented. If they are invalid, however, your request will be rejected.
"
What is Quick Pay for mobile banking?,"Quick Pay is a bill payment service available in iMobile Application where the customer need not register the biller. The customer can pay his bill in simple steps, by selecting the biller from the list, providing bill details and amount, selecting the bank account from which the funds need to be debited and performing grid card authentication.
"
What are the advantages of Quick Pay?,"You can quickly pay bills through iMobile in simple steps without registering the biller, thus eliminating dependency on Internet Banking for registering biller. Also, you can pay the amount at your convenience.
"
Can I pay bills for my friends or relatives?,"Yes, you can pay any bill by entering bill details and amount. The amount will be debited from your Bank Account.
"
Are there any charges for the Quick Pay service?,"ICICI Bank does not charge for this service. Operator charges for the GPRS service will be applicable.
"
Can I pay my bills using Quick Pay for any biller?,"No. Quick Pay service has a set of a total of 20 billers across various categories. You can pay your bills only for those billers who are listed in the 'Biller List'. We will be updating and adding more billers to the list in time.
"
Which are the billers for Quick Pay facility?,"The billers that you can pay with this facility are:1. Airtel DTH2. Airtel Landine3. Airtel Mobile4. Bharati AXA LIfe Insurance5. Bharati Rajdhani - Delhi6. BSES Yamuna - Delhi7. BSNL Cellone8. ICICI Prudential Life Insurance9. Idea Cellular Ltd10.Loop Mobile11.Mahanagar Gas Ltd12.MTNL Delhi13.Maharastra State Electricity Board14.NDPL Delhi15.Reliance Energy Ltd, Mumbai16.Tata AIG Life Insurance17.Tata Docomo18.Tata Indicom19.Tata Sky20.Vodafone Mobile
"
"If my phone gets switched off during a transaction, how will I know if my Quick Pay bill transaction has been processed or not?","You can see your Quick Pay bill transaction in the last 5 transactions of your Bank Account.
"
Is there any limit to the number of bill payments you can make through the Quick Pay service?,"No. You can pay unlimited number of bills through the Quick Pay service.
"
What if I have provided wrong bill details (bill number) and the transaction gets completed?,"If the biller details provided by you do not match with the database of the selected biller, funds will be credited back to your account.
"
"What is the difference between Bill Presentment, Bill Payment and Quick Pay?",
Will I receive confirmation after making a payment on Internet Banking?,"You will receive online confirmation along with a transaction ID. If it happens that you do not get any confirmation, you will get a 'failure' message.
"
Is Quick Pay secure?,"Yes, Quick pay is completely secure. The security feature of the iMobile Application will be applicable here as well. For every Quick Pay transaction, you will need to perform Grid Card Authentication, by providing the grid values present at on the back of your Debit Card.
"
What if I want to transfer funds from an ICICI Bank account?,
When will the funds get credited to my ICICI Bank account?,"Your account will be credited on the date requested by you while making a request for credit through receive funds. The earliest date for the credit of the funds to ICICI Bank account would depend on the clearing cycle of the centre, where payer's bank (debit bank) is located. This would be indicated to the customer at the time of making the credit request through www.icicibank.com.
"
"Is it possible that my mandate has not got registered with the payer bank even through the status shows as ""Registration Accepted""?","Yes. This is possible.The Mandate form needs to be registered with the Payer Bank. ICICI Bank takes up this activity on behalf of the customer.RBI stipulates the duration required by Payer's Bank for completion/rejection of the mandate. ICICI Bank will update the status of the registration as ""Registration Accepted"" after the expiry of this period. The updated status of the registration will be displayed on the site subject to receipt of the same from the Payer Bank.Acceptance of the credit transaction that you are making is dependent on the Payer Bank.
"
How and when can I check the status of credit (transaction) request?,"You can check the status of your transaction anytime after making the request by logging onto www.icicibank.com and clicking on payements & transfers-> Transcation status.
"
What does the Receive Funds (RF) facility allow me to do?,"Currently, you can deposit money into your ICICI Bank account from a Non-ICICI Bank Account in any of the following ways:
The Receive Funds (RF) facility allows you to request for a credit into your ICICI Bank account from a Non-ICICI Bank Account by logging into your ICICI Bank Internet Banking account. All you need is a one-time mandate signed by the person in whose name the Non-ICICI Bank account is held and payer should be signatory to clearance of cheques for that account.
Cash Deposit
Cheque
Transfer from Internet Banking service of the 3rd party bank.
"
What will happen in case of failure of Credit request?,"In case of 3 consecutive failed Credit Request, Debit Mandate would be cancelled by ICICI Bank.Please note that customer is responsible for cancellations done due to any reason and customer has to take care of all future Scheduled transactions and Standing Instructions.
"
Can a payer reject to provide funds to my Account?,"The Payer (3rd Party Bank Account holder) has an option to withdraw his consent for payments. To withdraw the consent, payer will be required to get in touch with payer bank.
"
Can I use the facility to receive funds from any account?,"Yes, you can receive funds from any Non-ICICI Bank account in specified locations.
"
How can I register for the facility?,"You require is a one-time registration for the payer’s account (3rd party bank account). To register:
OR
Download and fill the registration form, attach a cancelled cheque of payer bank and visit the nearest ICICI Bank Branch to handover the form.
Please note that the MICR code of the cheque should match with the MICR code filled in mandate form.
Please login to www.icicibank.com and go to 'Payments & Transfer' section
Click on 'Receive Funds'
Click the 'Registration'
Fill in the details
"
Where can I submit the Mandate Form for the facility?,"Once the Mandate Form is signed by the Debit Account holder it can be submitted to our executive.
"
What is the time limit for submission of Mandate Form?,"After providing your details online for 'Receive Funds', you can submit the signed mandate form within two months to our executive.
"
How can I request for receipt of funds online?,"For all registered debit accounts, you can request your fund receipts online through these simple steps :
Login to www.icicibank.com and go to Receive Funds section.
Click on Request a Transfer option.
Select the Debit Mandate id
Enter the amount and date on which you wish to receive in your ICICI Bank Account.
Confirm with Transaction password and 2nd Level Authentication.
"
Under what cases can my transaction request be rejected?,"Your transaction request may be rejected on account of following reasons:
Under Check Status you will be provided with a reason of rejection.
Insufficient funds in Payer Account.
Debit Bank fails to credit ICICI Bank customer in spite of having sufficient fund available in Payee's account.
Withdrawal of consent by the Payer.
Payer has closed/transferred the Bank Account.
Payment stopped by court.
Other reason as assigned by Payer Bank.
"
When can I make the first request for credit to my account?,"Once the signed Mandate form is submitted to our executive it would take approximately 15 days to process the same depending upon the Payer's Bank (3rd Party Bank). You can check the status of the Mandate by logging into your ICICIBank.com account.
"
How can I check the status of my registration?,"You can login to www.icicibank.com and click on Check Status.
"
